-9BsU8Hpue4, 20.000, 30.000, "Music,Exciting"
-9Iddx-CZYk, 30.000, 40.000, "Music,/m/09x0r,Exciting"
-9JlTWDn9gI, 30.000, 40.000, "Music,Exciting"
-9Lh20bRmT0, 30.000, 40.000, "Music,Happy"
-9XDdeTEqDI, 30.000, 40.000, "Music,/m/0ggx5q,Exciting"
-9tdnWfKLXw, 30.000, 40.000, "Music,/m/06j6l,Happy"
-9wU_scdEwU, 30.000, 40.000, "/m/02v2lh,Music,Tender"
-9wfhfye780, 30.000, 40.000, "/m/026z9,Music,Exciting"
-A4Dwch2SoA, 30.000, 40.000, "Music,Exciting"
-A5NjRlC3oY, 30.000, 40.000, "Music,Tender"
-AAEFswD1r4, 30.000, 40.000, "Music,Sad"
-AE3HE-cM_s, 15.000, 25.000, "/m/0140xf,Music,/m/0l14gg,Tender"
-AO1FeO3fgw, 30.000, 40.000, "Music,/m/064t9,Exciting"
-AOdQvPCQv0, 30.000, 40.000, "Music,/m/06j6l,Exciting"
-AW0jbh8Poc, 30.000, 40.000, "Music,Happy"
-Ab_XbPLPG0, 30.000, 40.000, "Music,Tender"
-Abv2ja8ZcQ, 30.000, 40.000, "Music,Exciting"
-Ad4oi9xgus, 30.000, 40.000, "/m/0155w,Music,Exciting"
-AhM_tMucO4, 30.000, 40.000, "/m/015lz1,Music,Tender"
-AhaqqWclFw, 30.000, 40.000, "Music,Exciting"
-ArBiqi8Wk8, 80.000, 90.000, "Music,Happy"
-ArVnrmCYkk, 30.000, 40.000, "Music,/m/05rwpb,Scary"
-Ax6lAf9-Sc, 30.000, 40.000, "Music,/m/09x0r,Exciting"
-B2Q51gJJag, 30.000, 40.000, "Music,/m/09x0r,Exciting"
-BCRISYQHGM, 30.000, 40.000, "Music,/m/05rwpb,Exciting"
-BNOIZVOVI8, 30.000, 40.000, "Music,Happy"
-BUAHUEUVtY, 30.000, 40.000, "/m/03mb9,Music,/m/09x0r,Exciting"
-BVaN6Y6HWM, 30.000, 40.000, "Music,/m/064t9,Exciting"
-BW9gUm-KaA, 30.000, 40.000, "/m/025td0t,Music,Tender"
-BWAJyKFvD4, 30.000, 40.000, "Music,/m/064t9,/m/06j6l,/m/09x0r,Exciting"
-BZNnvuV9C0, 30.000, 40.000, "Music,Exciting"
-B_SktRe3VE, 30.000, 40.000, "Music,Happy"
-B_l9iBIDys, 30.000, 40.000, "Music,Exciting"
-Ba2UPFkqOk, 30.000, 40.000, "Music,Exciting"
-BcCz4jUip8, 30.000, 40.000, "Music,Exciting"
-BfLyAjpt6k, 30.000, 40.000, "Music,Sad"
-BgCnrapy64, 30.000, 40.000, "Music,/m/09x0r,Tender"
-BkezYMpQNo, 30.000, 40.000, "Music,/m/09x0r,Exciting"
-BkomV4AmwI, 30.000, 40.000, "/m/02v2lh,Music,/m/0l14gg,Tender"
-BuYLobu90c, 30.000, 40.000, "Music,/m/0l14gg,Happy"
-BuyatwgJTE, 30.000, 40.000, "Music,Exciting"
-Bv8Dkss3UY, 30.000, 40.000, "Music,Scary"
-C0HplRORUI, 30.000, 40.000, "Music,Exciting"
-C0wSB6gEfw, 30.000, 40.000, "Music,Funny"
-C7uzYYG-0k, 30.000, 40.000, "Music,/m/064t9,Happy"
-CIRc3lkWdk, 30.000, 40.000, "Music,Funny"
-CMPdu87TdM, 90.000, 100.000, "Music,Exciting"
-CZznZ2DEBw, 30.000, 40.000, "Music,Sad"
-Canpm16oI8, 30.000, 40.000, "Music,/m/09x0r,Exciting"
-CcmCxOeRCw, 30.000, 40.000, "Music,Funny"
-CdIkoa4xMY, 30.000, 40.000, "Music,/m/05rwpb,Exciting"
-CsrA0GOXbM, 25.000, 35.000, "Music,Tender"
-D6hyqfJCMU, 30.000, 40.000, "/m/02x8m,Music,/m/064t9,/m/06rqw,Exciting"
-DPZRwdLVyg, 30.000, 40.000, "Music,Exciting"
-DPsBe-mzy8, 30.000, 40.000, "Music,/m/0l14gg,Tender"
-DQraZ_ep84, 30.000, 40.000, "Music,Funny"
-DSkHpYgmn0, 30.000, 40.000, "/m/02cjck,Music,/m/0l14gg,Exciting"
-DZWsyuVG5c, 30.000, 40.000, "Music,Tender"
-Da4abJ5XP8, 30.000, 40.000, "Music,Exciting"
-Dm0CVlLzL4, 30.000, 40.000, "Music,Tender"
-DoUotC7oYI, 30.000, 40.000, "Music,Exciting"
-E0ABoKzZIE, 30.000, 40.000, "Music,Happy"
-E4I6aOuzfY, 30.000, 40.000, "Music,Tender"
-EAOKDazXGQ, 30.000, 40.000, "Music,/m/06j6l,Happy"
-EE6gVJPEko, 30.000, 40.000, "Music,Tender"
-EEurBkVg-s, 30.000, 40.000, "/m/025td0t,Music,Tender"
-EPc1r0lpyQ, 30.000, 40.000, "Music,Exciting"
-EQEhZumxyc, 30.000, 40.000, "/m/02cjck,Music,Happy"
-E_p73Fy7sA, 30.000, 40.000, "Music,Exciting"
-EebIuKgumk, 30.000, 40.000, "Music,Exciting"
-EpH0WdaLKQ, 30.000, 40.000, "Music,Sad"
-Et0BSorKgA, 0.000, 9.000, "Music,Exciting"
-EtZHP0wlqE, 30.000, 40.000, "Music,Exciting"
-F0BA2raASo, 30.000, 40.000, "Music,Tender"
-F0FPiqufh8, 30.000, 40.000, "Music,/m/09x0r,Tender"
-F3uq2FLmIk, 30.000, 40.000, "Music,Exciting"
-F8HkbJFdKw, 30.000, 40.000, "Music,/m/09x0r,Scary"
-F9Fah0i9o4, 30.000, 40.000, "Music,Tender"
-F9Umv-b0pk, 30.000, 40.000, "Music,Exciting"
-FETD9Ow2w8, 30.000, 40.000, "Music,Funny"
-FFBqC8voeI, 30.000, 40.000, "/m/025td0t,/m/02cjck,Music,Exciting"
-FJz1nOE2bs, 30.000, 40.000, "Music,Sad"
-FL4eA4QhgU, 90.000, 100.000, "Music,Exciting"
-FSLodDIawM, 30.000, 40.000, "Music,Exciting"
-FgzsoQggsk, 1.000, 11.000, "Music,/m/0l14gg,Funny"
-FqvCPDKzFE, 30.000, 40.000, "Music,Tender"
-Fsrbbv3iOg, 30.000, 40.000, "Music,/m/0l14gg,Happy,Exciting"
-FwXeBqDc9Q, 30.000, 40.000, "Music,Happy"
-Fzm2O4Zt-k, 30.000, 40.000, "Music,Funny"
-G-jf0qP0P0, 30.000, 40.000, "Music,Tender"
-G0gzDvhVy4, 0.000, 8.000, "Music,Sad"
-G5PFNVEwJ0, 30.000, 40.000, "Music,Sad"
-G9K1VMA8uY, 30.000, 40.000, "Music,Exciting"
-GFaQ8_N2tY, 30.000, 40.000, "Music,Tender"
-GTAvy5Pu4k, 30.000, 40.000, "Music,Happy"
-GYwAv2geeE, 30.000, 40.000, "/m/025td0t,Music,Tender"
-GZwlM7U_4s, 30.000, 40.000, "Music,/m/09x0r,Tender"
-GiO2nKAsEQ, 30.000, 40.000, "Music,Sad"
-GkEGhZtqJM, 30.000, 40.000, "/m/02cjck,/m/02x8m,Music,Tender"
-GtUUKC-xxI, 30.000, 40.000, "Music,Tender"
-GvzBqVIZwk, 30.000, 40.000, "Music,Exciting"
-H84Io2ZSe0, 30.000, 40.000, "Music,/m/0l14gg,Exciting"
-HIHOllooN0, 30.000, 40.000, "Music,Tender"
-HKaeYUlJ2w, 30.000, 40.000, "/m/03_d0,Music,Happy"
-HNjDFYzpB8, 30.000, 40.000, "Music,/m/09x0r,Exciting"
-HPi0rq5uXM, 30.000, 40.000, "Music,/m/0ggx5q,Exciting"
-HV7h4nhbeE, 30.000, 40.000, "Music,Happy"
-H_vmVLZwi0, 30.000, 40.000, "Music,/m/09x0r,Happy,Exciting"
-Hdl1oTLlB4, 30.000, 40.000, "Music,Tender"
-HeO0TRz9u4, 30.000, 40.000, "Music,Tender"
-Hid3EUiXWI, 30.000, 40.000, "Music,Exciting"
-HjmVvJ8Enw, 30.000, 40.000, "Music,Tender"
-HoGEw-YzVw, 30.000, 40.000, "Music,Tender"
-Hpcyqo5c5s, 30.000, 40.000, "Music,Tender"
-HxYdz4DNUM, 30.000, 40.000, "Music,Tender"
-I4tWHw7uhU, 30.000, 40.000, "Music,Tender"
-I8-1s3Zh4Y, 160.000, 170.000, "Music,Tender"
-IE1v3eFYls, 30.000, 40.000, "Music,Exciting"
-IFc55LGpPY, 30.000, 40.000, "Music,/m/0l14gg,Happy"
-IKu9Zc8AWE, 30.000, 40.000, "Music,Exciting"
-IR1ivrSavw, 30.000, 40.000, "/m/02x8m,Music,Exciting"
-IV_Dhf7nXI, 30.000, 40.000, "Music,Angry"
-IVstdfBTj8, 30.000, 40.000, "/m/02v2lh,Music,Tender"
-IiovtR2tC4, 30.000, 40.000, "Music,Happy"
-IixNMoAAXI, 30.000, 40.000, "/m/03_d0,Music,Exciting"
-Ioy7z-rXoM, 30.000, 40.000, "Music,/m/0l14gg,Exciting"
-IvGSpZWBfg, 30.000, 40.000, "/m/025td0t,Music,Exciting"
-IwwzcnzRLk, 30.000, 40.000, "Music,Tender"
-Izks2mifA0, 110.000, 120.000, "Music,/m/064t9,Exciting"
-J9M8NVSXmg, 30.000, 40.000, "Music,Exciting"
-J9tWs1_P44, 30.000, 40.000, "Music,Tender"
-JNS0uByE_U, 30.000, 40.000, "Music,Tender"
-JV-YnzpDTQ, 30.000, 40.000, "/m/01z7dr,Music,Exciting"
-J_FuTqi5As, 30.000, 40.000, "Music,Tender"
-JdOWIcRmLI, 100.000, 110.000, "Music,/m/09x0r,Scary"
-JhTvQgauL4, 30.000, 40.000, "Music,/m/09x0r,Exciting"
-JlAFf-IyKI, 30.000, 40.000, "Music,Angry"
-Jvosadq2ao, 130.000, 140.000, "Music"
-K6du27JLV8, 17.000, 27.000, "Music,Exciting"
-K8Pxh9AKWw, 30.000, 40.000, "Music,/m/0l14gg,Exciting"
-KApU6f-E2o, 30.000, 40.000, "Music,Exciting"
-KCgWW42d0Q, 260.000, 270.000, "/m/015lz1,Music,Tender"
-KFhSueT6Yw, 30.000, 40.000, "Music,Exciting"
-KHfYv66Ec4, 30.000, 40.000, "Music,Funny"
-KHo9IYuBdI, 30.000, 40.000, "Music,Tender"
-KLOHGpb6PY, 30.000, 40.000, "/m/025td0t,Music,Exciting"
-KO9pQiU1_I, 30.000, 40.000, "Music,/m/064t9,Happy"
-KT4oz0FfNw, 30.000, 40.000, "Music,Angry"
-KWw_7x0GNw, 30.000, 40.000, "Music,Sad"
-KYTSn87LWw, 30.000, 40.000, "/m/025td0t,Music,Exciting"
-KZrrbyb2AE, 30.000, 40.000, "Music,Exciting"
-KapkUxNqpo, 30.000, 40.000, "Music,Happy"
-KcAhPMb0gU, 30.000, 40.000, "Music,Exciting"
-Kfari3BNNM, 30.000, 40.000, "Music,Tender"
-KmNyTlhwwo, 30.000, 40.000, "/m/03mb9,Music,Exciting"
-KqxRbK-Bw0, 30.000, 40.000, "Music,Exciting"
-KuelSVlxTI, 19.000, 29.000, "Music,Exciting"
-L29on1_Hxs, 30.000, 40.000, "Music,Tender"
-L2BY3G33C0, 240.000, 250.000, "Music,Sad"
-L5wKEW0y1A, 30.000, 40.000, "Music,Happy"
-L7QQFTDfcM, 30.000, 40.000, "Music,Exciting"
-L9tFKZpJD0, 30.000, 40.000, "Music,Tender"
-LB-YHJFoQw, 30.000, 40.000, "Music,Exciting"
-LD97rY2WN8, 30.000, 40.000, "Music,/m/0l14gg,Sad"
-LNdSJHcZg0, 30.000, 40.000, "Music,Scary"
-LTo5jLC6Vs, 30.000, 40.000, "Music,Exciting"
-LWcD4ki4Bg, 30.000, 40.000, "/m/025td0t,/m/02cjck,Music,/m/06j6l,/m/0l14gg,Exciting"
-LZTMWBN8kU, 30.000, 40.000, "Music,Tender"
-Le_6quySFM, 30.000, 40.000, "/m/02cjck,Music,/m/064t9,Exciting"
-LiiV9py0Rg, 30.000, 40.000, "Music,/m/05rwpb,/m/064t9,Tender"
-LkQwKq5l98, 25.000, 35.000, "/m/0342h,/m/042v_gx,Music,/m/04szw,/m/0fx80y,Tender"
-LwCpSHui8w, 30.000, 40.000, "/m/01lyv,Music,/m/0gg8l,Exciting"
-M05eInvcKw, 30.000, 40.000, "Music,Exciting"
-M1IeoqtSJk, 30.000, 40.000, "Music,Tender"
-M1qZu0rYvY, 30.000, 40.000, "Music,/m/0l14gg,Tender"
-M6QV7URyuQ, 30.000, 40.000, "Music,Scary"
-M8cbhWDaO8, 30.000, 40.000, "Music,Sad"
-M8vsL3WDYY, 30.000, 40.000, "Music,Sad"
-MFu7xhZRBU, 30.000, 40.000, "/m/02cjck,Music,Tender"
-MKIhbk0Oqs, 30.000, 40.000, "/m/01z7dr,Music,Funny"
-MQBEQ7uWEA, 60.000, 70.000, "Music,Scary"
-MRjdLBj7TQ, 30.000, 40.000, "Music,Sad"
-MSh8RYXCD4, 30.000, 40.000, "Music,Exciting"
-MShB7wPpsg, 30.000, 40.000, "/m/02x8m,Music,/m/0ggx5q,Exciting"
-MSyH5iLbxs, 30.000, 40.000, "Music,Sad"
-MWdadfxLW4, 30.000, 40.000, "Music,Happy"
-MeMeMFHLmQ, 30.000, 40.000, "/m/01z7dr,Music,Exciting"
-MiEyfD9d54, 30.000, 40.000, "Music,Exciting"
-MjdD9-eVH0, 30.000, 40.000, "Music,Funny"
-MsQkxe5VE0, 310.000, 320.000, "/m/02v2lh,Music,Tender"
-Mz4xpmHrrQ, 30.000, 40.000, "/m/025td0t,Music,Angry"
-N2qls9gCxM, 30.000, 40.000, "Music,/m/09x0r,Scary"
-NCj7pDw9Yg, 30.000, 40.000, "Music,Tender"
-NIq1l6AizE, 310.000, 320.000, "/m/016cjb,Music,Tender"
-NP8UeWDUfM, 190.000, 200.000, "Music,Tender"
-NQavHwe4a8, 30.000, 40.000, "Music,Exciting"
-NSYtqKt7RA, 30.000, 40.000, "Music,/m/09x0r,Tender"
-NY0R3Rc_R8, 30.000, 40.000, "Music,Tender"
-NZ8R0xsZ8E, 25.000, 35.000, "Music,/m/0ggx5q,Happy"
-NjywMzlbrg, 30.000, 40.000, "/m/02w4v,Music,/m/064t9,Happy"
-Nny1ViHwkU, 30.000, 40.000, "Music,Tender"
-O-TjB9nDqI, 30.000, 40.000, "Music,/m/0ggx5q,Exciting"
-O5ZXAe5Xdw, 30.000, 40.000, "Music,Tender"
-O8N9ADEJVM, 30.000, 40.000, "Music,Sad"
-O8tHCOLaUQ, 30.000, 40.000, "Music,Tender"
-OC82H_fNWI, 30.000, 40.000, "/m/03_d0,Music,Happy"
-OGTm5jOE2I, 30.000, 40.000, "Music,Tender"
-OHgKC-fXJE, 30.000, 40.000, "Music,Exciting"
-ONVgp97nRA, 30.000, 40.000, "Music,Exciting"
-ORouC4Vgkc, 30.000, 40.000, "Music,Exciting"
-OVnpiSGUw0, 30.000, 40.000, "Music,Tender"
-OWPF9PxAOc, 30.000, 40.000, "Music,/m/09x0r,Exciting"
-OWYAGvxPEU, 30.000, 40.000, "Music,/m/09x0r,Tender"
-OpqnYKbceg, 30.000, 40.000, "Music,Exciting"
-Ow1e95L4WY, 30.000, 40.000, "Music,Happy"
-P1mi1gZQxk, 30.000, 40.000, "Music,Tender"
-P4QbruyEX8, 30.000, 40.000, "Music,/m/0l14gg,Angry"
-P614MPnDqo, 30.000, 40.000, "Music,Exciting"
-PBmgSI1iFQ, 30.000, 40.000, "Music,Exciting"
-PEXfmL3cIU, 30.000, 40.000, "Music,Tender"
-PFMmR0NQJo, 30.000, 40.000, "Music,/m/09x0r,Scary"
-PGF7iDlmnA, 110.000, 120.000, "Music,Angry"
-PHEE65lGME, 30.000, 40.000, "Music,Exciting"
-PKQjg3_4UE, 30.000, 40.000, "Music,/m/064t9,Happy"
-PMe9p177Z8, 30.000, 40.000, "Music,Exciting"
-PN8_mDiLEg, 30.000, 40.000, "Music,/m/06j6l,Exciting"
-PP3TOtE9xk, 30.000, 40.000, "Music,Exciting"
-PPVRhtbzSA, 30.000, 40.000, "Music,Exciting"
-PTRhnGpXO4, 30.000, 40.000, "Music,Exciting"
-PZ5gPLE6hs, 160.000, 170.000, "Music,Angry"
-PZmuCbsL5E, 30.000, 40.000, "Music,Sad"
-PfkwaG7MTk, 30.000, 40.000, "Music,Exciting"
-PkFfzqpovg, 30.000, 40.000, "Music,Happy"
-PkjlzrRPuQ, 30.000, 40.000, "/m/025td0t,Music,Happy"
-Pv5rvBwAYU, 30.000, 40.000, "Music,Tender"
-PwsJOcqjJg, 30.000, 40.000, "/m/02cjck,Music,Exciting"
-PxB0gFkFfA, 130.000, 140.000, "Music,/m/07y_7,Sad"
-PzuSCnyQB4, 30.000, 40.000, "Music,Exciting"
-Q9N3JUC9Ks, 30.000, 40.000, "Music,/m/05rwpb,/m/0l14gg,Funny"
-QA4G0clNyE, 30.000, 40.000, "Music,Exciting"
-QWm9Vr9h9k, 30.000, 40.000, "Music,Exciting"
-QgGsWjp9oI, 30.000, 40.000, "Music,Exciting"
-Qg_WI2qLqY, 30.000, 40.000, "/m/026z9,Music,/m/08cyft,Exciting"
-QirZFSgEa0, 30.000, 40.000, "Music,Exciting"
-QnxTpw7wi8, 30.000, 40.000, "Music,Exciting"
-QtL0saYKXQ, 30.000, 40.000, "Music,Happy"
-QzC8QxlCbw, 30.000, 40.000, "Music,Tender"
-RE93eGvHxw, 130.000, 140.000, "Music,/m/09x0r,Tender"
-RHOliUyF44, 210.000, 220.000, "Music,Scary"
-RTk8gijRw4, 30.000, 40.000, "Music,Scary"
-RVkR14wr_o, 30.000, 40.000, "/m/025td0t,Music,Happy"
-RXjYkPbyrk, 30.000, 40.000, "Music,Tender"
-RgD2E9Yxcs, 30.000, 40.000, "Music,/m/05rwpb,Angry"
-RqWDsTGlG0, 30.000, 40.000, "Music,/m/0l14gg,Exciting"
-RyE8j8lW6I, 30.000, 40.000, "Music,/m/09x0r,/m/0l14gg,Tender"
-S-EfU0J5Rk, 30.000, 40.000, "Music,Exciting"
-S5-pZsdJ-8, 30.000, 40.000, "Music,/m/0ggx5q,Exciting"
-S8YFeMeQLs, 30.000, 40.000, "Music,Exciting"
-SAd_7auadY, 12.000, 22.000, "Music"
-SBAcFEfuNY, 30.000, 40.000, "Music,/m/09x0r,/m/0ggx5q,Exciting"
-SCQDvbY3wU, 30.000, 40.000, "Music,Funny"
-SCTYrq78NM, 30.000, 40.000, "Music,/m/09x0r,Happy"
-SCrM-xy6U4, 30.000, 40.000, "/m/02sgy,/m/0342h,Music,/m/04szw,/m/06j64v,/m/0fx80y,Happy"
-SD3ThrW_RA, 30.000, 40.000, "Music,/m/064t9,/m/09x0r,/m/0l14gg,Exciting"
-SMatSXa9Y0, 30.000, 40.000, "/m/025td0t,Music,/m/05rwpb,/m/06rqw,/m/0ggx5q,/m/0gywn,/m/0l14gg,Tender"
-SOeQ0dSuzw, 30.000, 40.000, "Music,Exciting"
-SSTWmvshLw, 30.000, 40.000, "Music,Exciting"
-SbVMWWGUgI, 160.000, 170.000, "Music,Angry"
-SchUjkgkSk, 30.000, 40.000, "Music,Tender"
-SekVRjsQgo, 220.000, 230.000, "Music,Scary"
